pid,col_id,college,travel_time,compare_val
312335,28,Yakima Valley College,2.32,FALSE
316322,20,Seattle Central College,0.23,TRUE
316322,1,Bates Technical College,0.68,FALSE
316322,4,Centralia College,1.46,FALSE
316322,28,Yakima Valley College,2.36,FALSE
327978,20,Seattle Central College,0.23,TRUE
327978,1,Bates Technical College,0.66,FALSE
327978,4,Centralia College,1.45,FALSE
327978,28,Yakima Valley College,2.4,FALSE
331060,20,Seattle Central College,0.23,TRUE
331060,1,Bates Technical College,0.67,FALSE
331060,4,Centralia College,1.46,FALSE
331060,28,Yakima Valley College,2.39,FALSE
332787,20,Seattle Central College,0.23,TRUE
332787,1,Bates Technical College,0.66,FALSE
332787,4,Centralia College,1.45,FALSE
332787,28,Yakima Valley College,2.4,FALSE
427035,20,Seattle Central College,0.23,TRUE
427035,1,Bates Technical College,0.67,FALSE
427035,4,Centralia College,1.46,FALSE
427035,28,Yakima Valley College,2.39,FALSE
428949,20,Seattle Central College,0.23,TRUE
428949,1,Bates Technical College,0.68,FALSE
428949,4,Centralia College,1.46,FALSE
428949,28,Yakima Valley College,2.39,FALSE
446004,20,Seattle Central College,0.23,TRUE
446004,1,Bates Technical College,0.65,FALSE
446004,4,Centralia College,1.44,FALSE
446004,28,Yakima Valley College,2.4,FALSE
462958,20,Seattle Central College,0.23,TRUE
462958,1,Bates Technical College,0.67,FALSE
462958,4,Centralia College,1.46,FALSE
462958,28,Yakima Valley College,2.36,FALSE
471128,20,Seattle Central College,0.23,TRUE
471128,1,Bates Technical College,0.59,FALSE
471128,4,Centralia College,1.38,FALSE
471128,28,Yakima Valley College,2.41,FALSE
475010,20,Seattle Central College,0.23,TRUE
475010,1,Bates Technical College,0.63,FALSE
475010,4,Centralia College,1.42,FALSE
475010,28,Yakima Valley College,2.41,FALSE
598985,20,Seattle Central College,0.23,TRUE
598985,1,Bates Technical College,0.62,FALSE
598985,4,Centralia College,1.41,FALSE
598985,28,Yakima Valley College,2.4,FALSE
624953,20,Seattle Central College,0.23,TRUE
624953,1,Bates Technical College,0.78,FALSE
624953,4,Centralia College,1.57,FALSE
624953,28,Yakima Valley College,2.45,FALSE
692679,20,Seattle Central College,0.23,TRUE
692679,1,Bates Technical College,0.73,FALSE
692679,4,Centralia College,1.52,FALSE
692679,28,Yakima Valley College,2.31,FALSE
719838,20,Seattle Central College,0.23,TRUE
719838,1,Bates Technical College,0.67,FALSE
719838,4,Centralia College,1.46,FALSE
719838,28,Yakima Valley College,2.37,FALSE
719842,20,Seattle Central College,0.23,TRUE
719842,1,Bates Technical College,0.67,FALSE
719842,4,Centralia College,1.46,FALSE
719842,28,Yakima Valley College,2.37,FALSE
731820,20,Seattle Central College,0.23,TRUE
731820,1,Bates Technical College,0.62,FALSE
731820,4,Centralia College,1.41,FALSE
731820,28,Yakima Valley College,2.4,FALSE
744898,20,Seattle Central College,0.23,TRUE
744898,1,Bates Technical College,0.67,FALSE
744898,4,Centralia College,1.46,FALSE
744898,28,Yakima Valley College,2.37,FALSE
770124,20,Seattle Central College,0.23,TRUE
770124,1,Bates Technical College,0.67,FALSE
770124,4,Centralia College,1.46,FALSE
770124,28,Yakima Valley College,2.36,FALSE
777122,20,Seattle Central College,0.23,TRUE
777122,1,Bates Technical College,0.67,FALSE
777122,4,Centralia College,1.46,FALSE
777122,28,Yakima Valley College,2.37,FALSE
973211,20,Seattle Central College,0.23,TRUE
973211,1,Bates Technical College,0.64,FALSE
973211,4,Centralia College,1.43,FALSE
973211,28,Yakima Valley College,2.4,FALSE
1076224,20,Seattle Central College,0.23,TRUE
1076224,1,Bates Technical College,0.59,FALSE
1076224,4,Centralia College,1.38,FALSE
1076224,28,Yakima Valley College,2.4,FALSE
1084197,20,Seattle Central College,0.23,TRUE
1084197,1,Bates Technical College,0.6,FALSE
1084197,4,Centralia College,1.41,FALSE
1084197,28,Yakima Valley College,2.39,FALSE
1087301,20,Seattle Central College,0.23,TRUE
1087301,1,Bates Technical College,0.64,FALSE
1087301,4,Centralia College,1.43,FALSE
1087301,28,Yakima Valley College,2.41,FALSE
1128186,20,Seattle Central College,0.23,TRUE
1128186,1,Bates Technical College,0.66,FALSE
1128186,4,Centralia College,1.45,FALSE
1128186,28,Yakima Valley College,2.4,FALSE
1164201,20,Seattle Central College,0.23,TRUE
1164201,1,Bates Technical College,0.71,FALSE
1164201,4,Centralia College,1.49,FALSE
1164201,28,Yakima Valley College,2.29,FALSE
1169409,20,Seattle Central College,0.23,TRUE
1169409,1,Bates Technical College,0.6,FALSE
1169409,4,Centralia College,1.39,FALSE
1169409,28,Yakima Valley College,2.4,FALSE
147244,28,Yakima Valley College,0.23,TRUE
147244,20,Seattle Central College,2.47,FALSE
147244,1,Bates Technical College,2.74,FALSE
147244,4,Centralia College,2.93,FALSE
169419,28,Yakima Valley College,0.23,TRUE
169419,20,Seattle Central College,2.47,FALSE
169419,1,Bates Technical College,2.73,FALSE
169419,4,Centralia College,2.97,FALSE
199956,28,Yakima Valley College,0.23,TRUE
199956,20,Seattle Central College,2.33,FALSE
199956,1,Bates Technical College,2.59,FALSE
199956,4,Centralia College,2.91,FALSE
213619,28,Yakima Valley College,0.23,TRUE
213619,20,Seattle Central College,2.28,FALSE
213619,1,Bates Technical College,2.54,FALSE
213619,4,Centralia College,2.97,FALSE
271900,28,Yakima Valley College,0.23,TRUE
271900,20,Seattle Central College,2.47,FALSE
271900,1,Bates Technical College,2.73,FALSE
271900,4,Centralia College,2.96,FALSE
283137,28,Yakima Valley College,0.23,TRUE
283137,20,Seattle Central College,2.43,FALSE
283137,1,Bates Technical College,2.69,FALSE
283137,4,Centralia College,3.04,FALSE
9414,1,Bates Technical College,0.24,TRUE
9414,20,Seattle Central College,0.77,FALSE
9414,4,Centralia College,1.08,FALSE
9414,28,Yakima Valley College,2.67,FALSE
14978,1,Bates Technical College,0.24,TRUE
14978,20,Seattle Central College,0.74,FALSE
14978,4,Centralia College,0.99,FALSE
14978,28,Yakima Valley College,2.64,FALSE
217810,1,Bates Technical College,0.24,TRUE
217810,20,Seattle Central College,0.71,FALSE
217810,4,Centralia College,1.01,FALSE
217810,28,Yakima Valley College,2.62,FALSE
234524,1,Bates Technical College,0.24,TRUE
234524,20,Seattle Central College,0.71,FALSE
234524,4,Centralia College,1,FALSE
234524,28,Yakima Valley College,2.62,FALSE
251471,1,Bates Technical College,0.24,TRUE
251471,20,Seattle Central College,0.74,FALSE
251471,4,Centralia College,0.99,FALSE
251471,28,Yakima Valley College,2.65,FALSE
295564,1,Bates Technical College,0.24,TRUE
295564,20,Seattle Central College,0.74,FALSE
295564,4,Centralia College,0.99,FALSE
295564,28,Yakima Valley College,2.64,FALSE
760986,1,Bates Technical College,0.24,TRUE
760986,20,Seattle Central College,0.73,FALSE
760986,4,Centralia College,0.98,FALSE
760986,28,Yakima Valley College,2.64,FALSE
163368,4,Centralia College,0.24,TRUE
163368,1,Bates Technical College,0.88,FALSE
163368,20,Seattle Central College,1.37,FALSE
163368,28,Yakima Valley College,3.06,FALSE
490935,4,Centralia College,0.24,TRUE
490935,1,Bates Technical College,1.06,FALSE
490935,20,Seattle Central College,1.55,FALSE
490935,28,Yakima Valley College,2.87,FALSE
133508,20,Seattle Central College,0.24,TRUE
133508,1,Bates Technical College,0.73,FALSE
133508,4,Centralia College,1.52,FALSE
133508,28,Yakima Valley College,2.31,FALSE
145798,20,Seattle Central College,0.24,TRUE
145798,1,Bates Technical College,0.68,FALSE
145798,4,Centralia College,1.46,FALSE
145798,28,Yakima Valley College,2.41,FALSE
165146,20,Seattle Central College,0.24,TRUE
165146,1,Bates Technical College,0.69,FALSE
165146,4,Centralia College,1.48,FALSE
165146,28,Yakima Valley College,2.38,FALSE
237506,20,Seattle Central College,0.24,TRUE
237506,1,Bates Technical College,0.6,FALSE
237506,4,Centralia College,1.39,FALSE
237506,28,Yakima Valley College,2.41,FALSE
261619,20,Seattle Central College,0.24,TRUE
261619,1,Bates Technical College,0.68,FALSE
261619,4,Centralia College,1.47,FALSE
261619,28,Yakima Valley College,2.41,FALSE
286375,20,Seattle Central College,0.24,TRUE
286375,1,Bates Technical College,0.78,FALSE
286375,4,Centralia College,1.57,FALSE
286375,28,Yakima Valley College,2.42,FALSE
312355,20,Seattle Central College,0.24,TRUE
312355,1,Bates Technical College,0.63,FALSE
312355,4,Centralia College,1.42,FALSE
312355,28,Yakima Valley College,2.41,FALSE
314166,20,Seattle Central College,0.24,TRUE
314166,1,Bates Technical College,0.67,FALSE
314166,4,Centralia College,1.46,FALSE
314166,28,Yakima Valley College,2.41,FALSE
316010,20,Seattle Central College,0.24,TRUE
316010,1,Bates Technical College,0.68,FALSE
316010,4,Centralia College,1.47,FALSE
316010,28,Yakima Valley College,2.42,FALSE
322199,20,Seattle Central College,0.24,TRUE
322199,1,Bates Technical College,0.68,FALSE
322199,4,Centralia College,1.47,FALSE
322199,28,Yakima Valley College,2.36,FALSE
326040,20,Seattle Central College,0.24,TRUE
326040,1,Bates Technical College,0.64,FALSE
326040,4,Centralia College,1.43,FALSE
326040,28,Yakima Valley College,2.41,FALSE
327961,20,Seattle Central College,0.24,TRUE
327961,1,Bates Technical College,0.63,FALSE
327961,4,Centralia College,1.42,FALSE
327961,28,Yakima Valley College,2.41,FALSE
331040,20,Seattle Central College,0.24,TRUE
331040,1,Bates Technical College,0.67,FALSE
331040,4,Centralia College,1.46,FALSE
331040,28,Yakima Valley College,2.42,FALSE
332203,20,Seattle Central College,0.24,TRUE
332203,1,Bates Technical College,0.64,FALSE
332203,4,Centralia College,1.43,FALSE
332203,28,Yakima Valley College,2.41,FALSE
333274,20,Seattle Central College,0.24,TRUE
333274,1,Bates Technical College,0.6,FALSE
333274,4,Centralia College,1.39,FALSE
333274,28,Yakima Valley College,2.41,FALSE
421926,20,Seattle Central College,0.24,TRUE
421926,1,Bates Technical College,0.68,FALSE
421926,4,Centralia College,1.47,FALSE
421926,28,Yakima Valley College,2.36,FALSE
475044,20,Seattle Central College,0.24,TRUE
475044,1,Bates Technical College,0.63,FALSE
475044,4,Centralia College,1.42,FALSE
475044,28,Yakima Valley College,2.41,FALSE
506924,20,Seattle Central College,0.24,TRUE
506924,1,Bates Technical College,0.63,FALSE
506924,4,Centralia College,1.42,FALSE
506924,28,Yakima Valley College,2.41,FALSE
595057,20,Seattle Central College,0.24,TRUE
595057,1,Bates Technical College,0.78,FALSE
595057,4,Centralia College,1.56,FALSE
595057,28,Yakima Valley College,2.42,FALSE
606184,20,Seattle Central College,0.24,TRUE
606184,1,Bates Technical College,0.63,FALSE
606184,4,Centralia College,1.42,FALSE
606184,28,Yakima Valley College,2.41,FALSE
606959,20,Seattle Central College,0.24,TRUE
606959,1,Bates Technical College,0.68,FALSE
606959,4,Centralia College,1.47,FALSE
606959,28,Yakima Valley College,2.38,FALSE
611988,20,Seattle Central College,0.24,TRUE
611988,1,Bates Technical College,0.63,FALSE
611988,4,Centralia College,1.42,FALSE
611988,28,Yakima Valley College,2.41,FALSE
622930,20,Seattle Central College,0.24,TRUE
622930,1,Bates Technical College,0.69,FALSE
622930,4,Centralia College,1.48,FALSE
622930,28,Yakima Valley College,2.36,FALSE
648031,20,Seattle Central College,0.24,TRUE
648031,1,Bates Technical College,0.6,FALSE
648031,4,Centralia College,1.39,FALSE
648031,28,Yakima Valley College,2.41,FALSE
770133,20,Seattle Central College,0.24,TRUE
770133,1,Bates Technical College,0.62,FALSE
770133,4,Centralia College,1.41,FALSE
770133,28,Yakima Valley College,2.41,FALSE
778983,20,Seattle Central College,0.24,TRUE
778983,1,Bates Technical College,0.67,FALSE
778983,4,Centralia College,1.46,FALSE
778983,28,Yakima Valley College,2.41,FALSE
784045,20,Seattle Central College,0.24,TRUE
784045,1,Bates Technical College,0.52,FALSE
784045,4,Centralia College,1.31,FALSE
784045,28,Yakima Valley College,2.42,FALSE
831167,20,Seattle Central College,0.24,TRUE
831167,1,Bates Technical College,0.78,FALSE
831167,4,Centralia College,1.57,FALSE
831167,28,Yakima Valley College,2.45,FALSE
886225,20,Seattle Central College,0.24,TRUE
886225,1,Bates Technical College,0.63,FALSE
886225,4,Centralia College,1.42,FALSE
886225,28,Yakima Valley College,2.41,FALSE
886310,20,Seattle Central College,0.24,TRUE
886310,1,Bates Technical College,0.67,FALSE
886310,4,Centralia College,1.47,FALSE
886310,28,Yakima Valley College,2.41,FALSE
903204,20,Seattle Central College,0.24,TRUE
903204,1,Bates Technical College,0.63,FALSE
903204,4,Centralia College,1.42,FALSE
903204,28,Yakima Valley College,2.41,FALSE
928252,20,Seattle Central College,0.24,TRUE
928252,1,Bates Technical College,0.61,FALSE
928252,4,Centralia College,1.4,FALSE
928252,28,Yakima Valley College,2.41,FALSE
1049215,20,Seattle Central College,0.24,TRUE
1049215,1,Bates Technical College,0.78,FALSE
1049215,4,Centralia College,1.6,FALSE
1049215,28,Yakima Valley College,2.46,FALSE
1075311,20,Seattle Central College,0.24,TRUE
1075311,1,Bates Technical College,0.68,FALSE
1075311,4,Centralia College,1.47,FALSE
1075311,28,Yakima Valley College,2.36,FALSE
1106190,20,Seattle Central College,0.24,TRUE
1106190,1,Bates Technical College,0.67,FALSE
1106190,4,Centralia College,1.46,FALSE
1106190,28,Yakima Valley College,2.41,FALSE
1128217,20,Seattle Central College,0.24,TRUE
1128217,1,Bates Technical College,0.67,FALSE
1128217,4,Centralia College,1.46,FALSE
1128217,28,Yakima Valley College,2.41,FALSE
1169440,20,Seattle Central College,0.24,TRUE
1169440,1,Bates Technical College,0.61,FALSE
1169440,4,Centralia College,1.4,FALSE
1169440,28,Yakima Valley College,2.42,FALSE
45105,28,Yakima Valley College,0.24,TRUE
45105,20,Seattle Central College,2.44,FALSE
45105,1,Bates Technical College,2.7,FALSE
45105,4,Centralia College,3.06,FALSE
126872,28,Yakima Valley College,0.24,TRUE
126872,20,Seattle Central College,2.25,FALSE
126872,1,Bates Technical College,2.51,FALSE
126872,4,Centralia College,2.97,FALSE
132306,28,Yakima Valley College,0.24,TRUE
132306,20,Seattle Central College,2.48,FALSE
132306,1,Bates Technical College,2.74,FALSE
132306,4,Centralia College,2.95,FALSE
145695,28,Yakima Valley College,0.24,TRUE
145695,20,Seattle Central College,2.48,FALSE
145695,1,Bates Technical College,2.74,FALSE
145695,4,Centralia College,2.93,FALSE
78694,1,Bates Technical College,0.25,TRUE
78694,20,Seattle Central College,0.75,FALSE
78694,4,Centralia College,1,FALSE
78694,28,Yakima Valley College,2.65,FALSE
109096,1,Bates Technical College,0.25,TRUE
109096,20,Seattle Central College,0.78,FALSE
109096,4,Centralia College,1.05,FALSE
109096,28,Yakima Valley College,2.69,FALSE
128208,1,Bates Technical College,0.25,TRUE
128208,20,Seattle Central College,0.77,FALSE
128208,4,Centralia College,1.07,FALSE
128208,28,Yakima Valley College,2.68,FALSE
160937,1,Bates Technical College,0.25,TRUE
160937,20,Seattle Central College,0.74,FALSE
160937,4,Centralia College,0.99,FALSE
160937,28,Yakima Valley College,2.65,FALSE
183435,1,Bates Technical College,0.25,TRUE
183435,20,Seattle Central College,0.76,FALSE
183435,4,Centralia College,1.01,FALSE
183435,28,Yakima Valley College,2.67,FALSE
254635,1,Bates Technical College,0.25,TRUE
254635,20,Seattle Central College,0.78,FALSE
254635,4,Centralia College,1.07,FALSE
254635,28,Yakima Valley College,2.69,FALSE
643963,1,Bates Technical College,0.25,TRUE
643963,20,Seattle Central College,0.78,FALSE
643963,4,Centralia College,1.07,FALSE
643963,28,Yakima Valley College,2.68,FALSE
799124,1,Bates Technical College,0.25,TRUE
799124,20,Seattle Central College,0.78,FALSE
799124,4,Centralia College,1.06,FALSE
799124,28,Yakima Valley College,2.69,FALSE
860366,1,Bates Technical College,0.25,TRUE
860366,20,Seattle Central College,0.75,FALSE
860366,4,Centralia College,1,FALSE
860366,28,Yakima Valley College,2.66,FALSE
1181,1,Bates Technical College,0.25,TRUE
1181,20,Seattle Central College,0.71,FALSE
1181,4,Centralia College,1.04,FALSE
1181,28,Yakima Valley College,2.61,FALSE
5333,20,Seattle Central College,0.25,TRUE
5333,1,Bates Technical College,0.79,FALSE
5333,4,Centralia College,1.58,FALSE
5333,28,Yakima Valley College,2.47,FALSE
170489,20,Seattle Central College,0.25,TRUE
170489,1,Bates Technical College,0.68,FALSE
170489,4,Centralia College,1.47,FALSE
170489,28,Yakima Valley College,2.42,FALSE
274819,20,Seattle Central College,0.25,TRUE
274819,1,Bates Technical College,0.6,FALSE
274819,4,Centralia College,1.39,FALSE
274819,28,Yakima Valley College,2.42,FALSE
309606,20,Seattle Central College,0.25,TRUE
309606,1,Bates Technical College,0.64,FALSE
309606,4,Centralia College,1.43,FALSE
309606,28,Yakima Valley College,2.42,FALSE
446040,20,Seattle Central College,0.25,TRUE
446040,1,Bates Technical College,0.68,FALSE
446040,4,Centralia College,1.47,FALSE
446040,28,Yakima Valley College,2.42,FALSE
541993,20,Seattle Central College,0.25,TRUE
541993,1,Bates Technical College,0.69,FALSE
541993,4,Centralia College,1.48,FALSE
541993,28,Yakima Valley College,2.42,FALSE
606181,20,Seattle Central College,0.25,TRUE
606181,1,Bates Technical College,0.69,FALSE
606181,4,Centralia College,1.48,FALSE
606181,28,Yakima Valley College,2.43,FALSE
612068,20,Seattle Central College,0.25,TRUE
612068,1,Bates Technical College,0.64,FALSE
612068,4,Centralia College,1.43,FALSE
612068,28,Yakima Valley College,2.42,FALSE
648035,20,Seattle Central College,0.25,TRUE
648035,1,Bates Technical College,0.64,FALSE
648035,4,Centralia College,1.43,FALSE
648035,28,Yakima Valley College,2.42,FALSE
