staff_id,pid,credential
2737,330971,demand_state_staff
2738,921530,demand_initial_staff
2739,228175,demand_initial_staff
2740,26682,demand_short_staff
2741,256869,demand_initial_staff
2742,14293,
2743,293925,demand_short_staff
2744,525274,demand_initial_staff
2745,961594,demand_initial_staff
2746,272186,demand_initial_staff
2747,532280,demand_initial_staff
2748,120728,demand_initial_staff
2749,234861,demand_initial_staff
2750,645,demand_short_staff
2751,716106,demand_initial_staff
2752,789468,demand_initial_staff
2753,120728,demand_initial_staff
2754,684271,demand_short_staff
2755,260008,demand_initial_staff
2756,439340,demand_short_staff
2757,42108,
2758,169804,demand_initial_staff
2759,706087,demand_initial_staff
2760,279127,demand_short_staff
2761,1093616,demand_initial_staff
2762,126602,demand_initial_staff
2763,623258,demand_initial_staff
2764,947510,demand_initial_staff
2765,280968,demand_initial_staff
2766,171255,demand_initial_staff
2767,279127,
2768,439340,
2769,134969,demand_state_staff
2770,745247,demand_initial_staff
2771,1125498,demand_initial_staff
2772,286434,demand_initial_staff
2773,885543,demand_short_staff
2774,470408,
2775,332485,demand_initial_staff
2776,475,
2777,521354,demand_initial_staff
2778,622282,demand_initial_staff
2779,966591,demand_initial_staff
2780,1120547,demand_initial_staff
2781,749274,demand_initial_staff
2782,197852,demand_initial_staff
2783,1155551,
2784,300822,demand_initial_staff
2785,289011,demand_initial_staff
2786,682237,demand_initial_staff
2787,85322,demand_short_staff
2788,179095,demand_initial_staff
2789,226621,
2790,611269,demand_initial_staff
2791,856527,demand_initial_staff
2792,521354,
2793,1124506,demand_initial_staff
2794,92995,demand_short_staff
2795,285690,demand_short_staff
2796,311391,demand_initial_staff
2797,1036537,demand_initial_staff
2798,320596,demand_initial_staff
2799,32506,demand_initial_staff
2800,134880,demand_initial_staff
2801,49455,demand_initial_staff
2802,219404,demand_initial_staff
2803,134942,
2804,643379,
2805,532280,demand_initial_staff
2806,268970,demand_short_staff
2807,579299,demand_initial_staff
2808,110942,
2809,749230,demand_short_staff
2810,966591,demand_short_staff
2811,14293,
2812,806483,demand_state_staff
2813,87233,demand_initial_staff
2814,597306,demand_initial_staff
2815,330971,demand_initial_staff
2816,206946,demand_initial_staff
2817,659323,demand_initial_staff
2818,684271,demand_initial_staff
2819,146003,demand_initial_staff
2820,408306,demand_initial_staff
2821,283356,demand_initial_staff
2822,285690,demand_initial_staff
2823,1023612,
2824,213667,demand_initial_staff
2825,508275,
2826,312296,
2827,134969,
2828,258836,demand_initial_staff
2829,251152,demand_initial_staff
2830,438262,demand_initial_staff
2831,95575,demand_initial_staff
2832,279127,demand_short_staff
2833,730264,demand_initial_staff
2834,597306,demand_initial_staff
2835,682257,demand_short_staff
2836,594372,demand_initial_staff
2837,525274,demand_short_staff
2838,532280,
2839,291510,demand_initial_staff
2840,1088538,demand_initial_staff
2841,234062,demand_short_staff
2842,760294,demand_initial_staff
2843,233726,demand_initial_staff
2844,474359,demand_initial_staff
2845,874522,demand_initial_staff
2846,937585,
2847,228175,demand_initial_staff
2848,312296,demand_initial_staff
2849,315162,demand_initial_staff
2850,749271,demand_short_staff
2851,321392,demand_initial_staff
2852,69117,
2853,300822,
2854,470408,demand_initial_staff
2855,475274,demand_initial_staff
2856,682240,demand_initial_staff
2857,605475,demand_initial_staff
2858,856527,demand_initial_staff
2859,999517,demand_initial_staff
2860,110942,demand_short_staff
2861,92995,demand_initial_staff
2862,237313,demand_short_staff
2863,597306,demand_initial_staff
2864,490250,demand_initial_staff
2865,597306,demand_short_staff
2866,615253,demand_short_staff
2867,451239,demand_initial_staff
2868,519,
2869,9705,demand_short_staff
2870,605475,demand_short_staff
2871,26682,demand_initial_staff
2872,12509,demand_initial_staff
2873,310808,demand_initial_staff
2874,163762,demand_initial_staff
2875,777324,demand_initial_staff
2876,740225,
2877,325355,demand_initial_staff
2878,1066638,demand_initial_staff
2879,806483,demand_short_staff
2880,1098598,
2881,3235,demand_short_staff
2882,226621,demand_initial_staff
2883,5006,demand_short_staff
2884,127981,demand_initial_staff
2885,549236,demand_initial_staff
2886,290203,demand_short_staff
2887,685306,demand_initial_staff
2888,684271,demand_short_staff
2889,701032,
2890,706087,demand_initial_staff
2891,289376,demand_initial_staff
2892,966531,
2893,258836,demand_initial_staff
2894,475334,demand_initial_staff
2895,768354,demand_initial_staff
2896,745247,demand_initial_staff
2897,130671,demand_short_staff
2898,289376,demand_initial_staff
2899,92995,demand_initial_staff
2900,320596,demand_initial_staff
2901,853556,demand_short_staff
2902,146003,demand_initial_staff
2903,255140,demand_initial_staff
2904,750367,demand_initial_staff
2905,268970,demand_short_staff
2906,139717,demand_initial_staff
2907,776437,demand_initial_staff
2908,6953,
2909,640439,demand_initial_staff
2910,313896,demand_short_staff
2911,523235,demand_initial_staff
2912,597306,demand_initial_staff
2913,5462,demand_initial_staff
2914,1125498,demand_initial_staff
2915,287381,demand_initial_staff
2916,396241,demand_initial_staff
2917,246360,
2918,780518,demand_short_staff
2919,279444,
2920,139717,demand_short_staff
2921,611269,demand_short_staff
2922,134880,demand_initial_staff
2923,258836,
2924,44570,demand_short_staff
2925,525237,demand_state_staff
2926,206817,demand_initial_staff
2927,184930,demand_initial_staff
2928,228175,demand_initial_staff
2929,665,
2930,749230,
2931,246360,demand_short_staff
2932,228175,demand_initial_staff
2933,682237,demand_state_staff
2934,256638,demand_initial_staff
2935,12318,demand_initial_staff
2936,525279,demand_short_staff
2937,134935,demand_initial_staff
2938,475334,demand_initial_staff
2939,922496,demand_aa_staff
2940,9705,demand_state_staff
2941,284459,demand_initial_staff
2942,322313,demand_short_staff
2943,106067,demand_initial_staff
2944,598300,demand_initial_staff
2945,525279,demand_short_staff
2946,289376,demand_initial_staff
2947,6802,demand_initial_staff
2948,226621,demand_initial_staff
2949,142678,
2950,606274,demand_initial_staff
2951,330971,demand_initial_staff
2952,966531,demand_short_staff
2953,180330,
2954,258836,
2955,575358,demand_initial_staff
2956,853552,demand_short_staff
2957,1029537,demand_initial_staff
2958,136230,demand_initial_staff
2959,961594,demand_initial_staff
2960,68357,demand_initial_staff
2961,1155551,
2962,234062,demand_initial_staff
2963,623258,
2964,780480,
2965,27175,demand_initial_staff
2966,44570,
2967,312296,demand_initial_staff
2968,306936,demand_initial_staff
2969,78009,demand_initial_staff
2970,121200,demand_initial_staff
2971,133428,
2972,201091,
2973,1029666,demand_initial_staff
2974,425315,demand_short_staff
2975,425315,demand_short_staff
2976,157151,
2977,529267,demand_short_staff
2978,2353,
2979,789468,demand_initial_staff
2980,966531,demand_initial_staff
2981,676268,demand_initial_staff
2982,172511,demand_initial_staff
2983,126734,demand_initial_staff
2984,1014526,demand_initial_staff
2985,1066638,demand_initial_staff
2986,966591,demand_initial_staff
2987,615253,
2988,594372,demand_initial_staff
2989,597306,demand_initial_staff
2990,268870,
2991,966530,demand_initial_staff
2992,10133,demand_initial_staff
2993,618314,
2994,294111,demand_initial_staff
2995,597405,demand_initial_staff
2996,1088566,demand_initial_staff
2997,8478,demand_initial_staff
2998,1014699,demand_initial_staff
2999,228175,
3000,1165587,
3001,792385,demand_initial_staff
3002,219404,demand_initial_staff
3003,838692,demand_short_staff
3004,1120514,
3005,69276,demand_initial_staff
3006,525279,demand_initial_staff
3007,110942,
3008,55143,demand_short_staff
3009,92995,demand_short_staff
3010,330971,demand_initial_staff
3011,789468,demand_initial_staff
3012,258836,demand_initial_staff
3013,313896,demand_initial_staff
3014,127981,demand_initial_staff
3015,408306,demand_short_staff
3016,284913,demand_initial_staff
3017,749267,
3018,312296,demand_initial_staff
3019,676268,demand_initial_staff
3020,1155551,
3021,274134,demand_short_staff
3022,219404,demand_initial_staff
3023,806483,demand_short_staff
3024,312296,demand_short_staff
3025,475334,demand_initial_staff
3026,529267,demand_short_staff
3027,199468,demand_initial_staff
3028,856527,demand_short_staff
3029,749274,
3030,408306,demand_initial_staff
3031,807435,demand_initial_staff
3032,597306,demand_initial_staff
3033,864549,
3034,1093500,demand_initial_staff
3035,139717,demand_initial_staff
3036,656,demand_short_staff
3037,279127,
3038,171255,demand_initial_staff
3039,176014,demand_initial_staff
3040,684271,demand_initial_staff
3041,597306,demand_initial_staff
3042,425315,demand_short_staff
3043,136230,demand_state_staff
3044,576255,
3045,256059,demand_initial_staff
3046,310945,demand_initial_staff
3047,145881,
3048,263699,demand_initial_staff
3049,700060,demand_initial_staff
3050,228175,demand_initial_staff
3051,684271,demand_short_staff
3052,311469,demand_initial_staff
3053,91413,
3054,438361,demand_initial_staff
3055,180502,demand_initial_staff
3056,530,
3057,504239,demand_initial_staff
3058,999515,demand_initial_staff
3059,615253,demand_initial_staff
3060,566237,demand_initial_staff
3061,145113,
3062,146003,demand_initial_staff
3063,532280,demand_initial_staff
3064,1120547,demand_initial_staff
3065,525271,demand_initial_staff
3066,750227,
3067,321087,demand_initial_staff
3068,130671,
3069,623258,demand_initial_staff
3070,656,
3071,130671,demand_short_staff
3072,134935,demand_initial_staff
3073,289376,
3074,647350,demand_initial_staff
3075,825704,demand_initial_staff
3076,1066638,demand_short_staff
3077,238961,demand_initial_staff
3078,439340,demand_initial_staff
3079,876590,demand_short_staff
3080,966591,demand_initial_staff
3081,628240,demand_initial_staff
3082,205651,demand_initial_staff
3083,1162537,demand_short_staff
3084,875506,demand_initial_staff
3085,885625,
3086,1095687,demand_aa_staff
3087,127962,demand_initial_staff
3088,78009,demand_initial_staff
3089,529267,
3090,525279,
3091,853556,demand_initial_staff
3092,778504,demand_initial_staff
3093,856527,demand_short_staff
3094,840507,demand_initial_staff
3095,878570,demand_initial_staff
3096,58232,demand_initial_staff
3097,153870,demand_short_staff
3098,12509,demand_initial_staff
3099,396241,demand_initial_staff
3100,221551,demand_initial_staff
3101,272186,demand_short_staff
3102,1127501,demand_short_staff
3103,199468,demand_initial_staff
3104,306715,
3105,706087,
3106,937577,demand_initial_staff
3107,745247,demand_initial_staff
3108,313896,
3109,261524,demand_initial_staff
3110,6670,demand_initial_staff
3111,451239,demand_initial_staff
3112,749271,demand_aa_staff
3113,130671,demand_short_staff
3114,180330,
3115,806483,demand_short_staff
3116,9705,demand_initial_staff
3117,258591,demand_initial_staff
3118,128215,
3119,643278,demand_initial_staff
3120,215241,demand_initial_staff
3121,475334,
3122,597306,demand_initial_staff
3123,5006,demand_short_staff
3124,1023646,demand_initial_staff
3125,135215,demand_initial_staff
3126,519,
3127,611269,demand_short_staff
3128,442410,demand_initial_staff
3129,408306,
3130,525237,demand_short_staff
3131,136779,demand_initial_staff
3132,233726,demand_initial_staff
3133,259610,
3134,776340,
3135,316685,demand_initial_staff
3136,325745,demand_initial_staff
3137,682257,demand_initial_staff
3138,5012,
3139,768354,demand_initial_staff
3140,171255,demand_initial_staff
3141,238989,demand_initial_staff
3142,187711,
3143,612310,demand_initial_staff
3144,1120537,
3145,840507,demand_initial_staff
3146,760294,demand_initial_staff
3147,171255,demand_initial_staff
3148,288418,demand_initial_staff
3149,127981,
3150,127962,
3151,1100571,demand_initial_staff
3152,8482,
3153,296984,demand_initial_staff
3154,885625,demand_short_staff
3155,682240,demand_short_staff
3156,618314,
3157,779408,demand_initial_staff
3158,1066638,demand_initial_staff
3159,941521,demand_initial_staff
3160,128154,demand_short_staff
3161,392289,demand_short_staff
3162,111202,demand_short_staff
3163,612317,demand_initial_staff
3164,273959,
3165,525279,demand_initial_staff
3166,212934,demand_initial_staff
3167,121200,demand_initial_staff
3168,859681,demand_initial_staff
3169,282966,demand_initial_staff
3170,162541,
3171,877521,demand_state_staff
3172,313481,demand_initial_staff
3173,258836,
3174,438262,demand_initial_staff
3175,234062,demand_initial_staff
3176,279131,
3177,312648,
3178,121200,demand_initial_staff
3179,286434,demand_short_staff
3180,145010,demand_initial_staff
3181,289376,demand_initial_staff
3182,134969,demand_initial_staff
3183,272186,
3184,127981,demand_initial_staff
3185,782336,demand_initial_staff
3186,1095714,demand_initial_staff
3187,532280,demand_short_staff
3188,139717,demand_initial_staff
3189,279127,demand_short_staff
3190,508275,
3191,1023509,
3192,15001,demand_initial_staff
3193,130671,demand_short_staff
3194,549236,
3195,332312,demand_initial_staff
3196,167244,demand_initial_staff
3197,529267,demand_short_staff
3198,206946,demand_initial_staff
3199,693013,demand_initial_staff
3200,840582,
3201,111202,demand_initial_staff
3202,12509,demand_initial_staff
3203,876590,demand_initial_staff
3204,649233,demand_initial_staff
3205,326278,demand_initial_staff
3206,142678,
3207,106860,demand_initial_staff
3208,292819,demand_short_staff
